,index,FP1_delta,FP1_theta,FP1_alpha,FP1_beta,FP1_gamma,FP2_delta,FP2_theta,FP2_alpha,FP2_beta,FP2_gamma,F7_delta,F7_theta,F7_alpha,F7_beta,F7_gamma,F3_delta,F3_theta,F3_alpha,F3_beta,F3_gamma,FZ_delta,FZ_theta,FZ_alpha,FZ_beta,FZ_gamma,F4_delta,F4_theta,F4_alpha,F4_beta,F4_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,FT7_delta,FT7_theta,FT7_alpha,FT7_beta,FT7_gamma,FC3_delta,FC3_theta,FC3_alpha,FC3_beta,FC3_gamma,FCZ_delta,FCZ_theta,FCZ_alpha,FCZ_beta,FCZ_gamma,FC4_delta,FC4_theta,FC4_alpha,FC4_beta,FC4_gamma,FT8_delta,FT8_theta,FT8_alpha,FT8_beta,FT8_gamma,T3_delta,T3_theta,T3_alpha,T3_beta,T3_gamma,C3_delta,C3_theta,C3_alpha,C3_beta,C3_gamma,CZ_delta,CZ_theta,CZ_alpha,CZ_beta,CZ_gamma,C4_delta,C4_theta,C4_alpha,C4_beta,C4_gamma,T4_delta,T4_theta,T4_alpha,T4_beta,T4_gamma,TP7_delta,TP7_theta,TP7_alpha,TP7_beta,TP7_gamma,CP3_delta,CP3_theta,CP3_alpha,CP3_beta,CP3_gamma,CPZ_delta,CPZ_theta,CPZ_alpha,CPZ_beta,CPZ_gamma,CP4_delta,CP4_theta,CP4_alpha,CP4_beta,CP4_gamma,TP8_delta,TP8_theta,TP8_alpha,TP8_beta,TP8_gamma,T5_delta,T5_theta,T5_alpha,T5_beta,T5_gamma,P3_delta,P3_theta,P3_alpha,P3_beta,P3_gamma,PZ_delta,PZ_theta,PZ_alpha,PZ_beta,PZ_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma,T6_delta,T6_theta,T6_alpha,T6_beta,T6_gamma,O1_delta,O1_theta,O1_alpha,O1_beta,O1_gamma,OZ_delta,OZ_theta,OZ_alpha,OZ_beta,OZ_gamma,O2_delta,O2_theta,O2_alpha,O2_beta,O2_gamma,label
4341,242,0.10308661148496047,0.0,0.09781810949619756,0.2486362363125755,0.13964245866815184,0.023686176821603386,0.0,0.028523984544552617,0.4133490793533301,0.3479357051982796,0.07009351070107815,0.0,0.11905166135989535,0.2412765599889803,0.1932555336546827,0.09392825665268996,0.0,0.13480424243473385,0.17513396105750542,0.07662560334843449,0.10052190945096297,0.0,0.15819210400668332,0.1168020255276686,0.03836779930435067,0.05101609915549233,0.0,0.09250876938264964,0.3184746720788354,0.22244335990563344,0.060300492315950464,0.0,0.10994396142865254,0.2619714839448416,0.2419498466356431,0.07393151375776545,0.0,0.14698146302911122,0.2660168144824202,0.12687489663548113,0.09506294040806454,0.0,0.13336447190971126,0.17966100376777586,0.07422689904605216,0.11965116073237135,0.0,0.15782108449009366,0.12023764441160854,0.03074131561234128,0.08658866423698866,0.0,0.14559852856950076,0.20573015373021966,0.13253748767545356,0.09706460717015183,0.0,0.11749240327308999,0.24446516800209925,0.16589733280867885,0.0987234111661736,0.0,0.1122202639719077,0.3304085078818408,0.10976311908502637,0.11730483671172134,0.0,0.13046376093935136,0.19009634637939413,0.0893729355054819,0.1189720024125496,0.0,0.1710582561996979,0.14988740805245787,0.037662862258639185,0.10501358679799333,0.0,0.14492497721041858,0.19243375175182686,0.08948889078052343,0.046111411573482385,0.0,0.11616734182489173,0.2805733859060964,0.2972915821703597,0.1333374219158284,0.0,0.04041848679375057,0.3300324070951997,0.12856071230574273,0.1356952986856941,0.0,0.1196998509977185,0.1883301733792928,0.06896987650806836,0.11955649197372338,0.0,0.1512820312099209,0.17870731049462069,0.04862167302205216,0.11711744297240605,0.0,0.1293258207958607,0.2003179440787283,0.06957871980044314,0.14359953332957234,0.0,0.07811627770478705,0.223221641473079,0.1502438903022599,0.13624531464999226,0.0,0.0376352067354061,0.3190828310549555,0.14133116855951494,0.14468796246914906,0.0,0.0875032810188179,0.18700184085748006,0.07394082887880157,0.12210344492762627,0.0,0.11667617534027185,0.20215073787129892,0.06531436738904735,0.13430805793210035,0.0,0.08796619918435032,0.23965848619648644,0.0691682966331908,0.1189969350185794,0.0,0.11362430148875395,0.2699001987055221,0.08520447072897712,0.05617727092836356,0.0,0.14274933580801896,0.25706088886213124,0.18834827958590167,0.07061473411044537,0.0,0.1070135182018971,0.2728231590924647,0.2053076977174713,0.08453789589770785,0.0,0.11742721872755435,0.27969015393729,0.1585877722735632,
4342,243,0.08053226918513938,0.0,0.032019365152335943,0.3820528732948866,0.19824806713677284,0.021053057094394374,0.0,0.010157644045626286,0.39944007842774,0.34993832814408393,0.0892067341678923,0.0,0.050043265318705336,0.3479646854410617,0.17405859149109146,0.15551241481742634,0.0,0.03301841758948208,0.2384287356119345,0.09314221442057108,0.1746680202171254,0.0,0.03159768847447505,0.19319276368029764,0.046882635912529,0.07708434910787203,0.0,0.02966945031147105,0.3736800361733552,0.23422622994934114,0.09707788233542376,0.0,0.0312878920209149,0.3464662778099392,0.1791993003220598,0.14457647435139614,0.0,0.02526077200956604,0.22284320870615965,0.16900110079519715,0.15798443572944731,0.0,0.02996299267705691,0.2400071917398747,0.09134657581298136,0.20225909696343655,0.0,0.031296364518822575,0.1832350438888022,0.03673019659379919,0.12646515433327862,0.0,0.046353736395959015,0.3050557471407458,0.13164568758049275,0.11853037498922768,0.0,0.04340846241545821,0.3106451116290618,0.12728978817979214,0.14323036751942775,0.0,0.05703256502090567,0.2549564879633009,0.1111299254432572,0.16964546809218312,0.0,0.04408301150066385,0.2103989011526452,0.055085459754390505,0.22892308559463875,0.0,0.035764816722126835,0.1630602609231105,0.026554054328114043,0.13548685130936208,0.0,0.0701158398765257,0.2679044000981955,0.05856000182477924,0.036885758338877916,0.0,0.03979260465589125,0.40931701891360495,0.2663336218995201,0.1410939319871439,0.0,0.062177566338482676,0.2588686298418173,0.11242478199355314,0.14369722873816665,0.0,0.06566621136712192,0.2235273539310828,0.043712679508526586,0.16207500025067342,0.0,0.0578208262539268,0.2232434424073829,0.03514797113288577,0.12564986165130398,0.0,0.08737824763787558,0.2712940764658236,0.04063349496505388,0.08735228472476761,0.0,0.10062481327919624,0.3310010778960335,0.05820508595624516,0.1420535829087703,0.0,0.06568685445429537,0.2552615436662493,0.10018157227491976,0.1466445698500073,0.0,0.07941336685455523,0.2007639629548695,0.0425336216311403,0.132983896393196,0.0,0.07734574699258827,0.2321425088203477,0.03959074823355112,0.10878495463092083,0.0,0.1016261538725292,0.2743162960638835,0.03433099595088168,0.10506087959681704,0.0,0.1035918998948248,0.30439533613973835,0.03148017985310802,0.09001747768964337,0.0,0.06671236618412059,0.2954842648867981,0.18757814222759125,0.08988181935253342,0.0,0.06936119827639603,0.28205682623802203,0.16493210251261198,0.09999780617765923,0.0,0.08434999951862825,0.31167040020793896,0.08065111049052395,
4344,245,0.17320504873745565,0.0,0.029626874823123112,0.2865669889055565,0.11459790181833718,0.0212987245995514,0.0,0.01597003605892575,0.3812686603743774,0.4197006573026482,0.0951881008277662,0.0,0.030054060494216564,0.3267085879445477,0.2256275290353118,0.2417800085411322,0.0,0.03839298768676329,0.12792955920195676,0.06568788027176799,0.27546015617617875,0.0,0.041152037336727225,0.09451028046341327,0.035208130478196334,0.12963438900256824,0.0,0.02484109014352321,0.2514314847694323,0.2935162894581552,0.09717388822426534,0.0,0.02724894724516102,0.3186794884071421,0.2644960185717003,0.11884464904198165,0.0,0.03401494636333377,0.35819950360277625,0.13019098240630764,0.24844664640267214,0.0,0.038296874161059785,0.12138654073368332,0.06604883301549601,0.28964690903946555,0.0,0.034453025139880925,0.08335251242058853,0.02343340963100908,0.2333128477359901,0.0,0.03311916420550549,0.1478291773503619,0.11528463892842758,0.09234463645957236,0.0,0.03338325874847593,0.2565751788514457,0.32508387541862993,0.1827295761963035,0.0,0.028271310374810014,0.26707679397442136,0.08749967371262428,0.27585450127567146,0.0,0.0399806818660771,0.09679569285410827,0.03192955249175268,0.278998822284264,0.0,0.04208897641294748,0.09241401166204108,0.019009722636688733,0.257699557538671,0.0,0.042734590897867866,0.14447662385717594,0.04792342393901014,0.08370402071392036,0.0,0.04935373291205738,0.2951162078083067,0.2980411759618461,0.17328258947866754,0.0,0.03325483977338043,0.2801081440280723,0.09360341537834817,0.2585963277627103,0.0,0.047925781838940265,0.12195697784079534,0.02717899323832341,0.2565012735815555,0.0,0.06391680782435244,0.12571393452326388,0.023675090665604245,0.24708603484904015,0.0,0.052414622903287376,0.1683173136072393,0.032368726923236946,0.22436299082110905,0.0,0.04205886271978288,0.215457340109725,0.07159035385235869,0.18301584511937236,0.0,0.03432906499955784,0.2642780344779539,0.07638615253506273,0.2493385516871348,0.0,0.052964227809319836,0.1414736695475448,0.03677861767720906,0.23460957956905534,0.0,0.06852027740006858,0.15840599932910027,0.026552211993731457,0.2285913030476236,0.0,0.05658562130586633,0.2197611693413725,0.03546586216528055,0.1460827459278469,0.0,0.06885820109036192,0.363348483131689,0.038716689892801165,0.15952556438562593,0.0,0.06348797571131314,0.22877944509845055,0.13801139283404795,0.15062111743864404,0.0,0.05746763948805075,0.25914044718005963,0.13142170664667646,0.1736809298960762,0.0,0.056635720088183614,0.2586601876947348,0.07022998323513857,
4350,251,0.08525500614126963,0.0,0.027115995729510126,0.2495186070845087,0.32360179703274405,0.019256986546112763,0.0,0.009292590327424978,0.2465195514250477,0.5895240432943387,0.09024707921721106,0.0,0.01889794957658869,0.2899051061911825,0.3031698813289848,0.1898918816783708,0.0,0.025044753166443445,0.2358640369331396,0.15755009153160068,0.23356424857403,0.0,0.02753035510306172,0.12799678876156795,0.07553456745459335,0.05141941241700426,0.0,0.016698295027550485,0.2601772230266985,0.4451284066742752,0.08586669509226963,0.0,0.013040880086371649,0.2774058634844462,0.3624190343763941,0.1825879858564911,0.0,0.03479876097492228,0.2452130257886621,0.16237365725867695,0.18748794259362736,0.0,0.024323802879005468,0.2426473048731205,0.15357159893960387,0.2538367190908123,0.0,0.029201027969047364,0.10882500375796156,0.044391351488952686,0.13163014785522995,0.0,0.038045547756945665,0.20691372287900425,0.2340704302158224,0.105926577503987,0.0,0.017630246635195215,0.2442027065348423,0.3747313505096609,0.210113577156656,0.0,0.049379044523575694,0.1982023021792071,0.09538111416999548,0.2141682129349855,0.0,0.044814030579487255,0.1794794093927137,0.08344247606358159,0.2250170177234604,0.0,0.043259585236991936,0.11827347666609912,0.045986947915978856,0.1574925042513108,0.0,0.07319858020318777,0.19330407137187802,0.08318406780402222,0.08578605780806947,0.0,0.04383431390590505,0.3269847254309949,0.260818917990615,0.13119037626158542,0.0,0.07255243962060808,0.29308286039380826,0.12683736155532038,0.1979132199761979,0.0,0.07289234243904179,0.17274175951527793,0.05986921420657418,0.19246589281739415,0.0,0.07841975178724726,0.13842799971396402,0.04201847076132492,0.15058833637567878,0.0,0.08100159523066475,0.2200718051070865,0.05317530394597978,0.10885213136362336,0.0,0.07178637308879916,0.2988176495857073,0.1206360775468521,0.13259475269364654,0.0,0.07419837209758381,0.2758365883665396,0.12649669230116334,0.18533371933574352,0.0,0.0915650774884945,0.17891808058680495,0.06249742559177701,0.2014898175631592,0.0,0.07326702558043183,0.1670692540423349,0.047036433625203516,0.13707593579302946,0.0,0.07734909449768533,0.2850901687681556,0.05638350838463518,0.1598883990280357,0.0,0.08176917154658941,0.3020404486095369,0.05492768077532953,0.15389846890975428,0.0,0.07930748104097544,0.2386854587128504,0.13748902707370533,0.16328164524579364,0.0,0.0801644929091025,0.221725898683656,0.12101255647593866,0.18282112468855646,0.0,0.07306359955311728,0.2410727938959468,0.09240696743537427,
4353,254,0.16256929372860454,0.0,0.021876812221231445,0.2823748283635778,0.14790257396381426,0.030214284743313433,0.0,0.011927322551479064,0.4554548030392255,0.35033965476231504,0.11440691906712976,0.0,0.018598704063913514,0.3859057950664924,0.21371494303017124,0.2066807404206504,0.0,0.026568300066894916,0.20348620869911774,0.1049300671863722,0.2409491493541576,0.0,0.02779777972621721,0.14788523762880004,0.05959419183462278,0.09796224942057878,0.0,0.02898534173907447,0.3701510823669827,0.230637419620739,0.1240754379518687,0.0,0.01488408613903296,0.2552703820017425,0.3077751796349151,0.181815910527405,0.0,0.03395367506211271,0.2136230881275618,0.13908479588074105,0.20553619563585435,0.0,0.025431819076191683,0.20513292094697025,0.10642107790783316,0.2503549629571001,0.0,0.02711629794490484,0.13585654737137615,0.04930053444634715,0.11665800746380045,0.0,0.03556422888567743,0.30482129891208976,0.20239557973778602,0.1089813724457274,0.0,0.02672726963954365,0.2422791929132916,0.3288410831279868,0.1655897900934686,0.0,0.03659746730578708,0.20607714588679485,0.17075262926964396,0.20006964760639065,0.0,0.03402810201165233,0.2125497399986248,0.10900450794015527,0.253067789095647,0.0,0.030049779141569574,0.14583651957561822,0.04955158346912779,0.1329411362066645,0.0,0.039118126651918564,0.2502538977742617,0.20881555855429215,0.14965471463759755,0.0,0.028693598031399082,0.22533075882427026,0.2593612383980709,0.15543408817782173,0.0,0.040528881672432585,0.25850807764992195,0.15016494852412735,0.22115147517516956,0.0,0.03774612586466913,0.19328362106669206,0.07728420916738782,0.2257280599224723,0.0,0.04087498527014687,0.18740382890566645,0.060926161850247365,0.16105439056927834,0.0,0.04186446108415298,0.23733807431343315,0.14369833551050618,0.16116287603856638,0.0,0.039765256089180086,0.2756904112655438,0.14417520261005534,0.15518089058900286,0.0,0.04706750307309577,0.2585857471138601,0.14157399188406042,0.20828257346660944,0.0,0.04651906887569143,0.22433849737604528,0.07509805992220671,0.21847422051068974,0.0,0.04247915823356354,0.20262424137592536,0.06792906693364313,0.1841251631435672,0.0,0.04522252494681713,0.25085972919490845,0.09439100277057708,0.13738559365861772,0.0,0.04779651557442293,0.35226481938948684,0.08765177812090458,0.12426824212771333,0.0,0.046956794959549776,0.31371646266469017,0.1848053703324137,0.14140994960544462,0.0,0.05127429320203653,0.28834194182348816,0.16053253124130545,0.14947159558129375,0.0,0.050757305135158574,0.3037423763072534,0.12804187467508674,
4354,255,0.16920461226662967,0.0,0.028851423106317036,0.23467850295598064,0.16021622168146712,0.04435189289704829,0.0,0.010654353360868236,0.3668954799825172,0.3566560759297482,0.11340790173000005,0.0,0.03278466140445281,0.34704822340552866,0.18167829978865915,0.2661013553757269,0.0,0.04418093333581023,0.10947783899209566,0.0581449866916976,0.2787281749557665,0.0,0.057083751350452974,0.09415161092687707,0.02826672141311877,0.18578502268365324,0.0,0.04802673983003723,0.19619829640602468,0.14796824456367358,0.10639131635223016,0.0,0.027517845589651584,0.3129956465270339,0.23607504096314424,0.15586809525411158,0.0,0.04697983020276533,0.2450330325347621,0.15596617179686464,0.2634640171622491,0.0,0.0451928695839292,0.11097793447603402,0.057281992735130835,0.2958662068428051,0.0,0.0537640164157706,0.0768363247172496,0.022812096675755008,0.2561954530700388,0.0,0.0630135557977524,0.12417380072217273,0.05758174828069195,0.11108396183882638,0.0,0.04441247851321015,0.2872991029492305,0.24063851203688574,0.2190143140740363,0.0,0.05794907285827908,0.18894370725776605,0.08016083331655667,0.28644743572068393,0.0,0.0535930986791135,0.11777432907509858,0.026174924205895903,0.3019301432174687,0.0,0.056958049271492124,0.0749857082064317,0.01766965208174117,0.2807151974449813,0.0,0.07071196050482499,0.10239084122801692,0.027002011268421548,0.17617810271647388,0.0,0.07452571552151263,0.26159626556263504,0.09326417407930293,0.19366849899298427,0.0,0.03730115186488542,0.23709974279129675,0.09246962306299304,0.28392755839648004,0.0,0.06341880372436244,0.10747388668323307,0.0222586620838699,0.2899910577400867,0.0,0.07196058695484063,0.08612841329531372,0.01910997357394219,0.2806916269424615,0.0,0.09100285005075784,0.0886772386370344,0.018621639749614862,0.22192824311531986,0.0,0.08637522103642682,0.1722010053366865,0.04263291179163732,0.20229305152835853,0.0,0.037062014169100384,0.21648359770215655,0.0834348836412129,0.2879824224317472,0.0,0.0604730798570969,0.10658010373564483,0.025400677914433668,0.2917195708330215,0.0,0.0754632003971574,0.08351183425255918,0.018508180417954014,0.2812256188070975,0.0,0.09170057452998352,0.0921042691176103,0.016990058474507245,0.2638348826898465,0.0,0.04239947979197332,0.1413086582928797,0.028774489624938112,0.2312149791018558,0.0,0.04295826254463255,0.1604029767385355,0.10278618086256544,0.26352226440924786,0.0,0.04207725591412536,0.12333489384270326,0.06912000668158992,0.26797522460447937,0.0,0.03513887723348077,0.13540478613572998,0.05614314215311771,
4363,264,0.11123819775603727,0.0,0.0434985395659187,0.1908832028236541,0.09097236733420584,0.05887576541763661,0.0,0.015004073923693169,0.3763246776264709,0.2365207885030809,0.1224980016477096,0.0,0.040545881208703664,0.2971731473772999,0.1074420305894926,0.1545446275205004,0.0,0.04326963011080245,0.192396634551976,0.0512897032998158,0.1827112044913813,0.0,0.03254758196417448,0.1554245999422417,0.02772370155061424,0.18241056269967248,0.0,0.028317828268270732,0.20274201797930025,0.0731901404815886,0.055758124163814524,0.0,0.05029394503653295,0.3832745151791928,0.20944547615230052,0.14645750056429738,0.0,0.038279086206090655,0.2659250362922729,0.09923433353602616,0.15911444129332888,0.0,0.041993749234868316,0.1950280067690102,0.044851655868442836,0.18744871848295008,0.0,0.03953006695505524,0.13415886771361474,0.0235466220208172,0.20944984964620497,0.0,0.03163381288276214,0.15633405513510654,0.03850584190945477,0.1301214849439384,0.0,0.0326362682627756,0.28143586842330715,0.1695764859644725,0.1432051470509361,0.0,0.05594782867065147,0.2525049346184243,0.08867760398018429,0.16102738220291013,0.0,0.06702866171350311,0.14397895922859394,0.04053972324617408,0.17438446012725212,0.0,0.04785154681013317,0.1380031876317966,0.0251879117967084,0.20364636593793065,0.0,0.056444702650769625,0.14993269812682966,0.030994759056398136,0.03522732466453059,0.0,0.022946091822622264,0.3940302376514832,0.3363943082427029,0.09850371292918808,0.0,0.06722959431420847,0.2981282967024331,0.12111851606115576,0.14114403350225704,0.0,0.08270921235644962,0.14550182905221554,0.04463616653653029,0.15698896002955098,0.0,0.08438167144779651,0.13890893864450932,0.034779093055119954,0.1914211016518569,0.0,0.07518690554468829,0.1362613275962693,0.034850184591317036,0.1851945864034183,0.0,0.05959474183554151,0.19405231054218755,0.08694560308078904,0.09538192486628078,0.0,0.06516782690932643,0.31274678248597026,0.1039162184277145,0.13552399063374018,0.0,0.09347005076362112,0.15940800636582658,0.05240782286968377,0.14568899242222033,0.0,0.10242653275152903,0.1466270268162686,0.04484326470111518,0.1831954229489645,0.0,0.09353994213865677,0.13173589836975202,0.03909177750356668,0.1786470243702468,0.0,0.05825695898329032,0.2609640782443485,0.05145962035804489,0.11341022397005145,0.0,0.0990134932311822,0.2043244319234435,0.11060127823273096,0.09023428914430406,0.0,0.1345779891926576,0.19948261914412885,0.09128585828954287,0.14901166066859556,0.0,0.10800275846049276,0.17006616779153788,0.07377493155180664,
4365,266,0.1189626147125468,0.0,0.07046115862240518,0.20189096218527333,0.0778526987638758,0.06599561521915323,0.0,0.02842876915435397,0.4087388353271169,0.2047568420959872,0.11620611198642715,0.0,0.04531529150215567,0.30588833893132816,0.11229211911362703,0.16192595497281306,0.0,0.05876438441401598,0.25916129124672416,0.06932007297084093,0.15218334505490094,0.0,0.07343347809527137,0.2050963536718541,0.03730099090668719,0.1284638245746685,0.0,0.05165913285883912,0.3383371512612658,0.09941990518597377,0.08678913626386604,0.0,0.05753627425717855,0.377219644062253,0.15881275458940408,0.14151118208814267,0.0,0.048038764623845695,0.34016345226347783,0.09912238363594976,0.1645919538765735,0.0,0.053086145451010085,0.24542704254387704,0.0733864502400407,0.17247738285142414,0.0,0.06810691277399966,0.19248523901824688,0.031230689591720994,0.167922891342826,0.0,0.0703610769004151,0.2755316804146813,0.05248982248164773,0.10268855656562592,0.0,0.0762826070393525,0.34349397922177155,0.14540126108180207,0.15216612998271367,0.0,0.054587301406169915,0.33749732958037715,0.09257144523545298,0.1805521823218024,0.0,0.0746270093320827,0.2622399761338581,0.04434217368247776,0.19553877515158616,0.0,0.06671943688134138,0.21221396629096492,0.03748724218596519,0.18296096352669636,0.0,0.10871408841123753,0.20894494784870865,0.03727944358491513,0.04246448114539602,0.0,0.030107369463481682,0.3814029170299835,0.3105729894179196,0.13772528901123873,0.0,0.08084711337614643,0.3103153365250606,0.1202950615708011,0.1799579617185641,0.0,0.08163578322077071,0.28542555334861536,0.03900001792042092,0.19680861889262827,0.0,0.09091064825996176,0.21498350004633096,0.036231018903494464,0.18750783106529095,0.0,0.11535668858816432,0.1920525418155646,0.038170136595717365,0.1982216565981532,0.0,0.07318359617207533,0.18848056136567745,0.0856857119992315,0.13771325579798024,0.0,0.09103375044972743,0.3076139651940332,0.10593362893848278,0.17953105324254912,0.0,0.10960449957351506,0.2423395177330451,0.037069001549197504,0.1796022058981967,0.0,0.12894439434897295,0.18196715124510432,0.0326401597407726,0.18887961250465,0.0,0.1157207603699335,0.17551796519601792,0.03696546151766661,0.2226712769874601,0.0,0.06274869024221748,0.16627446692787734,0.050888959697778,0.11816645376640428,0.0,0.155977785694042,0.2107598372476356,0.08645851604030153,0.12947789784624378,0.0,0.14735414798771995,0.21299690816918004,0.060480493290842326,0.15951092518820728,0.0,0.1255992404032327,0.19976444882047345,0.05328916819252378,
4367,268,0.12567565360102512,0.0,0.05811491673836103,0.2636330450773631,0.0999845548874216,0.034901875095005315,0.0,0.01645579009560252,0.2808329576883993,0.5004655368343808,0.08916933545213958,0.0,0.04650468104862247,0.344588323648787,0.16314494416067934,0.13046752457625022,0.0,0.08290451234760259,0.2346127414785392,0.07988860208772235,0.14530454800008993,0.0,0.08341187369180822,0.19764803473245945,0.05573679880656654,0.09907268250135932,0.0,0.050790418733390026,0.2785767253379851,0.2601038323182359,0.07454477079867644,0.0,0.04800211981310617,0.3054673147497838,0.24564813417919004,0.0991727724413034,0.0,0.06654301821239954,0.2690898399518321,0.1480750914195847,0.1309835341998495,0.0,0.08477632590531327,0.2343556665228603,0.07478089850100375,0.14922649587027645,0.0,0.08757091290058011,0.19337903277006516,0.04208307829626976,0.15709872623282167,0.0,0.07568506024184779,0.2448472150961035,0.0975269420806109,0.08818007347892788,0.0,0.0321932394673517,0.3616090712286633,0.23632254668092675,0.11447219243833635,0.0,0.08900066610096906,0.2568568485758277,0.08254149476294262,0.13829546649088367,0.0,0.1151721694414408,0.20973982071592,0.0384938136586372,0.1827473696665988,0.0,0.11180305673554593,0.15349474216691586,0.028517893618917267,0.14948314885846434,0.0,0.11405604464967027,0.25677449443404565,0.04081972001062753,0.026440536792480755,0.0,0.022656403494112708,0.3771885104283443,0.4287056591205773,0.13658972876378775,0.0,0.058141053041808416,0.316760847271588,0.08629704117806096,0.15638118671853835,0.0,0.11249228602707266,0.1952945014850211,0.03284967784865345,0.15361682606885346,0.0,0.14969058418614106,0.16943021741249148,0.024716523525039644,0.153338288243177,0.0,0.12620804237880814,0.23398617794785104,0.03008014231178575,0.1046434153431151,0.0,0.11121167574043683,0.28771585409370104,0.09664638074140466,0.1444817084889145,0.0,0.06278474039907113,0.3132761421272137,0.07712875285224703,0.16465405563462107,0.0,0.10154009235578193,0.2105570533504625,0.03302646572811027,0.17286104845619205,0.0,0.1294797465724878,0.16409165546740687,0.0239381110832487,0.16030911383490445,0.0,0.1168944304356224,0.2290980700779276,0.03421643514369818,0.1366398940534492,0.0,0.08666674407244036,0.27923123108585235,0.07842616220052004,0.14964810345790394,0.0,0.0725301148962846,0.21128791033981734,0.12731794573893304,0.1419746648169669,0.0,0.08835470089101634,0.227916125806864,0.10722455475361284,0.14757836590099235,0.0,0.08789427597147838,0.2348511471429923,0.09602284712986732,
4368,269,0.16338197351791633,0.0,0.05176164317109698,0.16859215483185633,0.09117593686458304,0.04163637470197296,0.0,0.020965632720782515,0.3763717460006127,0.3319817909852284,0.09666850526893833,0.0,0.04807952163183103,0.2259847001900065,0.28353849985222385,0.1989432646180727,0.0,0.032707869206682234,0.21925078891095548,0.07490484609219937,0.24713621234708946,0.0,0.030743966757731327,0.15677532212261253,0.04749034469271733,0.1550017072869977,0.0,0.024885801056395755,0.2545060508030733,0.21806723561713567,0.047476038580623305,0.0,0.02607576994330977,0.4105775410022325,0.2888058732400319,0.11449347410095136,0.0,0.03908521807289314,0.3021739614040537,0.22506917543675126,0.19745323393495692,0.0,0.03416357331619762,0.22484889960668186,0.07548472849417442,0.2374137963806401,0.0,0.037015803708284514,0.15626558183087594,0.04549964256670864,0.16717191333850942,0.0,0.038990112522685465,0.244108181363946,0.1869812180996008,0.06918945295087532,0.0,0.03406762063027788,0.3500734036653944,0.2674400413114831,0.1418365950903761,0.0,0.06701442629766607,0.2738433309528131,0.1545405427512486,0.16165076469503334,0.0,0.07217408380086937,0.2693390194208349,0.07718860422153759,0.2051413367708037,0.0,0.0574222130296192,0.18527430712144527,0.052615158087318384,0.15154591275574628,0.0,0.0691302925633734,0.25990865307581895,0.14829651275220004,0.021941610954451088,0.0,0.026230202188254517,0.3943680692120045,0.3763281211683374,0.09647254340899136,0.0,0.07848432594046555,0.3159221090159374,0.16367667236704386,0.14459815716893767,0.0,0.08994915356550665,0.2800789541849219,0.07494524004486935,0.16603399542927946,0.0,0.1162683075410066,0.1901324262214456,0.056862504742386924,0.14483263945032396,0.0,0.08484763222296107,0.2716712499965269,0.1009200684398123,0.09108571490706158,0.0,0.06919380201496507,0.3740541191487119,0.1756670054530566,0.09348872888007724,0.0,0.07671831129054812,0.3180697853798584,0.16074267010944934,0.13403174464827658,0.0,0.10408885678751127,0.2579397872757031,0.08408988617763201,0.14881360630685825,0.0,0.12275732709609255,0.20962219265092952,0.0677305743359409,0.13444246645945745,0.0,0.10179882712440654,0.2638570804529272,0.08388010444809274,0.07458745754303321,0.0,0.08802171417830829,0.3384360425504832,0.16685744772529798,0.0816511068697189,0.0,0.06817266059031933,0.2908348216310445,0.2642123181255593,0.10256297272636328,0.0,0.08628253690124163,0.2576072975147529,0.20925442810519096,0.09453653944236333,0.0,0.09037083305764286,0.27473194887414315,0.19427939238300934,
